x_1;x_2;x_3;x_4;x_5;x_6;x_7;x_8;x_9;x_10;x_11;x_12;x_13;x_14;x_15;x_16;x_17;x_18;x_19;x_20;x_21;x_22;x_23;x_24;x_25;x_26;x_27;x_28;x_29;x_30;x_31;x_32;x_33;x_34;x_35
-0,003377012;-0,001048427;-0,007497638;-0,004494032;-0,0107742;0,002799926;0,003552355;-0,01514954;-0,004246887;-0,01748387;-0,003140016;0,002869865;0,004033039;-0,009311551;-0,006465929;-0,01585929;-0,00964928;-0,01278064;-0,01058319;-0,008764589;-0,004372381;-0,00531834;-0,006099572;-0,006096749;-0,006152178;-0,006392717;-0,005433915;-0,009799024;-0,009914694;-0,008084241;-0,005702484;-0,000322225;-0,000854211;-0,006776031;-0,003373565
-0,005351825;0,00341372;-0,003997302;-0,009787641;-0,005834471;-0,01088363;-0,01366973;-0,00598957;-0,000362739;-0,005321264;-0,006737236;-0,001602761;-0,001092177;-0,002232617;-0,009132706;-0,007363042;-0,002624896;-0,005611632;-0,000571618;-0,002830857;-0,002246855;-0,000484176;-0,006171262;-0,003232442;-0,009124434;-0,008605715;-0,004244815;-0,006728554;-0,01036172;-0,007874427;-0,01029466;-0,00172317;-0,008166583;-0,007329192;-0,001205226
-0,007062765;-0,004973907;-0,005761573;-0,002117017;-0,01001411;-0,001040606;-0,00410823;-0,003614889;-0,000577669;-0,00778635;-0,003943853;0,001449755;-0,009397123;-0,005824823;-0,007280994;-0,005729966;-0,01350117;-0,003808528;-0,006653856;-0,01166463;-0,001337498;-0,008261897;-0,005636603;-0,00861712;-0,002838206;-0,005046653;-0,003049167;-0,006573111;0,002421554;-0,003800852;-0,01029716;-0,002029106;-0,009914683;-0,003240967;-0,005306911
-0,004153252;-0,008148495;-0,007900512;-0,000535488;-0,01299078;-0,008277589;-0,009428646;-0,007765494;-0,007649343;-0,004832141;-0,006456165;0,002478508;-0,003962578;-0,002729464;-0,008046785;-0,004678914;-0,005394758;-0,004976688;0,0015811;0,000261897;-0,00509634;-0,006915086;-0,009132737;-0,01114723;-0,01109431;-0,007869033;-0,004767543;-0,008757997;-0,009727892;-0,007430449;-0,005524678;-0,009402476;-0,007396335;-0,01097986;-0,001690095
-0,002036023;-0,002241109;-0,003552243;-0,005450835;-0,005104275;-0,01909988;-0,003987018;-0,001242755;-0,007471377;-0,006719192;-0,007452631;0,001363263;-0,003244545;-0,005221903;-0,001902138;-0,00704892;-0,00485608;-0,01220034;-0,002708612;-0,006443795;-0,004035629;-0,003379609;-0,006696569;-0,00981031;-0,003964588;-0,00945046;-0,007543549;-0,009206606;-0,005072346;-0,00679807;-0,006101944;-0,003981586;-0,008458039;-0,006665032;-0,000705566
-0,003751747;-0,007082047;-0,006576021;-0,00472478;0,000684874;-0,000655737;-0,003145871;-0,008436609;-0,006126129;-0,003815303;-0,007336019;-0,005185258;-0,0078732;-0,003712644;-0,005662868;-0,00469566;-0,009057924;0,000288542;-0,01158932;-0,01063666;-0,01159914;-0,006799394;-0,005010918;0,001471819;-0,00291336;-0,01338213;-0,00496844;0,000854688;-0,01404482;-0,00629152;-0,005521588;-0,008406254;-0,00471908;-0,01378377;-0,000834137
-0,01134876;-0,005158486;-0,003538651;-0,007578351;-0,005084758;-0,006752037;-0,001146741;-0,001798514;-0,008031214;-0,002283391;-0,009070933;-0,00328716;-0,003025632;-0,007003758;-0,003195262;-0,003693533;-0,004737701;-0,00111147;-0,003712282;-0,005277073;-0,003348825;-0,004994258;0,006136382;-0,01770506;-0,007167837;-0,003197245;-0,002661211;-0,003318882;-0,009142513;-0,000382043;-0,005635099;0,002638342;-0,005959652;-0,002477605;-0,002104064
-0,007180305;-0,005922927;-0,001457756;-0,002854655;-0,01072848;0,00430656;-0,009535829;-0,007180681;-0,004983874;-0,008835273;-0,01007721;-0,005806301;-0,009032117;-0,006998204;0,000219487;-0,001953242;-0,00067493;-0,01129359;-0,008480465;-0,008903883;-0,004687794;-0,007913141;-0,002416927;-0,005883317;-0,004210399;0,000979763;-0,01104261;-0,00152532;-0,00093768;0,000692422;8,32602E-06;0,001935488;-0,006571762;-0,005168065;-0,002977051
-0,008234857;-0,006296342;-0,01330695;-0,007029871;-0,0109644;-0,01310171;-0,005137963;-0,002957352;-0,006929658;0,004128486;-0,01187469;-0,008650489;-0,01071643;-0,008047648;-0,006406376;-0,0092117;-0,01009137;-0,001216801;-0,004057122;-0,006526574;-0,004831317;-0,008341618;-0,004858462;-0,01007348;-0,004229777;-0,007975578;-0,009198574;-0,000160795;-0,01042273;-0,006601853;-0,000264108;-0,002363238;-0,01551291;-0,006812165;-0,001914047
0,000102503;-0,01137729;-0,01056819;-0,000568394;-0,005020367;-0,004589105;0,003613429;-0,00067156;-0,01174352;-0,001896942;-0,008499989;-0,009676635;-0,004200349;-0,007330516;-0,00621953;-0,005701168;-0,002286132;-0,01082723;-0,01296093;-0,01347273;-0,003242536;-0,002410688;-0,003084881;-0,005159877;-0,003205877;-0,008540246;-0,004458187;-0,007972591;-0,006629445;-0,009582313;-0,005857751;-0,007269057;-0,008819956;-0,006152701;0,000291307
-0,004096705;-0,01145412;-0,006883243;0,00094513;-0,01266017;0,001138085;-0,000840247;-0,006121989;-0,002206462;-0,00853782;-0,01015707;-0,002998309;-0,004729012;-0,007924933;-0,006171094;-0,006124247;-0,003349433;-0,007716419;-0,008043833;-0,006054271;-0,008657008;-0,003621398;-0,008444961;-0,006964695;-0,003439717;-0,005697908;-0,000891715;-0,009069112;-0,01122719;-0,002510656;-0,006859151;-0,003160777;-0,002378235;-0,01140595;-0,01163433
-0,00543152;0,001113138;-0,005790735;-0,008045085;-0,007050581;-0,007890007;-0,003877804;-0,01012602;-0,001076959;-0,006749297;-0,004141454;-0,004337914;-0,005844997;-0,006807037;-0,000976263;-0,000383776;-0,006467508;-0,007576022;-0,005045922;-0,004276076;-0,008480348;-0,004450712;-0,01248891;-0,01325579;0,00235158;-0,005633811;-0,004050393;-0,004440921;-0,004012711;-0,004881559;-0,007648144;-0,006196368;-0,00706831;-0,007581057;-0,003783524
-0,002997221;-0,007683063;-0,003958775;-0,000927161;-0,008760396;-0,005408008;-0,009699298;0,000718041;-0,006703669;-0,01200533;-0,004175842;-0,003925281;-0,002315611;-0,006802198;-0,001033574;-0,007890115;3,62042E-05;-0,003997173;-0,01092894;-0,01068299;-0,003169794;-0,002752637;-0,00058379;-0,002852593;-0,008064866;0,000995584;-0,002357841;0,002647868;-0,001770793;-0,01420441;-0,004636742;0,00489709;-0,00361203;-0,01104821;-0,01156296
-0,005242983;-0,005021928;-0,008072302;-0,009470254;-0,002087488;-0,003167264;-0,000639507;-0,003010482;-0,01142023;-0,00591626;-0,003188309;0,001263756;-0,005284686;0,000213172;-0,005817141;-0,004645163;-0,008865057;0,001650931;-0,01001602;-0,00300264;-0,007345021;-0,002753664;-0,00190022;-0,000670577;-0,01601711;-0,008017855;-0,001279308;-0,005034052;-0,01303724;-0,002217155;-0,004620072;-0,005600603;-0,01231988;-0,007015193;-0,007482318
-0,003507685;0,003361801;-0,00401218;-0,001597758;-0,01098871;-0,008585377;-0,01027073;-0,001323334;-0,00533797;-0,005935064;-0,01099277;0,001602409;-0,01009207;-0,005815124;0,001166935;-0,008715952;-0,003319047;-0,007951964;-0,005127786;-0,007384184;-0,003958464;-0,008563863;-0,002740229;-0,003389718;-0,003524509;-0,007330248;-0,009143209;-0,009078437;-0,008864669;-0,001805224;-0,005194068;0,000351192;-0,01117902;0,005312936;-0,01216646
-0,004846862;-0,002122052;-0,005881852;0,003430607;-0,005986653;-0,0125005;-0,006624829;-0,003949815;-0,004799582;-0,006603813;-0,005621068;-0,006860785;-0,007499939;-0,006910203;-0,006772275;0,004288971;-0,004553993;-0,0068099;-0,00624988;-0,002955068;-0,007116532;-0,008363511;-0,008614399;-0,007102408;-0,004689824;-0,008358754;-0,004870623;-0,003546661;-0,006932419;-0,005609378;-0,009413293;-0,00692974;0,003153126;0,005416552;-0,003721936
-0,003222644;-0,009139298;-0,01173313;-0,002299068;0,001019837;-0,005350212;-0,004927788;-0,002716933;-0,002467355;-0,005533297;-0,01036335;-0,00805681;-0,008383015;-0,000577563;-0,01090456;-0,0102909;-0,01284019;-0,005532565;-0,005405789;-0,003083706;-0,004876936;-0,01135446;-0,01143068;0,000512136;-0,00601056;-0,004053451;0,002545346;-0,002929952;-0,00922668;-0,008313216;-0,003608877;-0,004495706;-0,001565519;0,008476406;-0,000482416
-0,002594186;-0,006540563;-0,01042854;-0,002928296;-0,008640995;-0,00759992;-0,01013194;-0,01055505;-0,001507675;-0,01425741;-0,008396043;0,000901599;0,000525562;-0,006673314;-0,001371292;-0,01078285;-0,005406087;-0,004344741;-0,006295486;-0,01029558;-0,01493942;-0,005062815;-0,001185955;-0,01312613;-0,003666352;-0,003692601;-0,00175995;-0,01308398;-0,006173648;-0,004971294;-0,006268943;-0,002798412;-0,005961306;-0,001973751;-0,009943691
-0,004032286;-0,001705039;-0,003880059;-0,004158447;-0,005624549;-0,006446745;-0,008711917;-0,01002226;-0,006342432;-0,006390415;-0,00894721;-0,005175048;-0,009666307;-0,003170192;-0,001460031;-0,00612276;-0,008371415;-0,00775763;-0,006921183;-0,00466726;-0,005959652;-0,006721001;-0,005429868;-0,00936757;-0,007175544;-0,007787222;-0,003137698;-0,003593799;-0,002606185;-0,008490225;-0,007584237;-0,008015287;-0,005929494;-0,01602752;-0,009446095
-0,000559049;-0,005898247;-0,003861653;-0,005270086;-0,008980492;-0,004121717;-0,005592022;-0,002901677;-0,004642928;-0,005355482;-0,006441817;-0,002937708;-0,00606106;-0,005054086;0,00199662;-0,008958325;-0,003185832;-0,007693101;-0,009209141;-0,01233502;-0,004040733;-0,000238327;0,000288101;-0,005718873;-0,005384527;-0,004321417;-0,01295346;-0,008858567;-0,000226989;-0,006269418;-0,004474733;-0,008147748;-0,003541434;-0,02016525;-0,00714617
-0,003583558;-0,002353966;0,01023867;-0,003976567;-0,008252603;-0,01002236;-0,001618285;0,001101244;-0,000693902;-0,002587183;-0,005137768;-0,01238615;-0,008334978;-0,004852409;-0,006452214;-0,002863225;-0,00942513;-0,003450973;-0,005539468;-0,007974451;-0,004662609;-0,004565479;-0,003524683;-0,006024357;-0,007595239;-0,003878381;3,88225E-05;-0,004093388;-0,000523942;-0,0103866;-0,001591038;-0,008185213;-0,001976913;-0,004400829;-0,00320817
-0,005967578;-0,008917976;-0,007793482;-0,007455237;-0,007231818;-0,004035305;0,004629653;-0,009058125;-0,008602073;-0,003478039;-0,005736474;0,000199335;-0,001926491;-0,008119659;-0,004525831;-0,004221352;-0,002071401;-0,01002828;-0,0123353;-0,005503146;-0,009557119;0,00476498;-0,01123269;-0,004415181;-0,007463861;-0,008100048;-0,009995756;-0,001018235;-0,008443577;-0,004482741;-0,01806506;-0,001089541;-0,007451231;-0,006306233;-0,005031828
-0,001830226;-0,006403206;-0,005255392;-0,000847926;-0,009411259;-0,01396336;-0,000478502;-0,003673894;-0,006204979;-0,00309889;-0,01089103;-0,005840357;-0,01435055;0,002193071;-0,003839802;-0,00580564;-0,005051481;-0,001740551;-0,0070614;-0,009091003;-0,008564228;0,002175774;-0,01552545;-0,002211969;-0,000870153;-0,006828884;-0,007081507;-0,008181885;-0,003029559;-0,01346106;-0,005305169;0,005106628;-0,009740938;0,009327646;-0,008603483
-0,005380416;-0,008622132;-0,005303796;-0,009676704;-0,01161958;-0,003661325;0,000642138;-0,007071446;-0,00669972;-0,006115144;-0,00367808;-0,01401025;-0,002977345;-0,007390125;-0,004625643;-0,01162581;-0,001539446;-0,008699082;-0,008267777;-9,90629E-05;-0,00755853;-0,001690963;-0,0065425;-0,002572745;-0,007404182;-0,005598614;-0,01522809;-0,01570969;-0,005319567;-0,006826751;-0,009390328;-0,004044736;-0,01482946;-0,002945047;0,001358094
0,000362265;-0,01025938;-0,004177744;-0,001233064;-0,01001545;-0,004119163;-0,01132214;-0,007642949;-0,00486353;0,002571526;-3,42272E-05;-0,005316895;-0,004768368;-0,007305575;-0,007593518;-0,006531212;-0,001657343;-0,01153385;-0,008967387;-0,01125813;-0,009783791;-0,006509719;-0,008490598;-0,004303001;-0,007976277;-0,006895589;-0,001993127;-0,01184081;-0,006796625;-0,009729909;-0,000558656;-0,005907249;-0,01331447;-0,01596828;-0,002967194
-0,007500842;-0,006578796;-0,007162532;-0,005379379;-0,008320624;0,001613032;-0,005191143;-0,00134846;0,00160377;-0,005932247;-0,005249456;-0,005802304;-0,00757671;-0,000159893;-0,00502646;0,0006174;-0,008175544;-0,002906773;-0,005398385;-0,01684935;-0,006097481;-0,001189385;-0,004813405;-0,006800678;-0,01170084;0,000273174;-0,01141909;-0,009850204;-0,004335199;-0,006527899;-0,009034729;-0,007626906;-0,01172672;-0,01772276;-0,008359384
-0,000976272;-0,01484749;-0,006556597;-0,007681083;-0,005905211;-0,006352257;-0,01389949;0,003117116;-0,001717713;-0,006113473;0,004181901;-0,002780294;-0,008651128;-0,008413161;-0,004976694;-0,01254498;-0,009857543;-0,007145876;-0,005396985;-0,006592251;-0,000305278;-0,007141506;-0,005923945;-0,01017884;-0,002079409;-0,0111371;-0,002936428;-0,008375343;-0,004410755;-0,007115079;-0,006447064;-0,008772677;-0,000946803;-0,01378756;-0,006928414
-0,001066714;-0,00618401;-0,005436074;-0,00353336;0,000665955;-0,01163948;-0,002992811;-0,01240162;-0,002381606;-0,01032897;-0,006881286;-0,00981495;-0,002077881;-0,006248986;-0,00685606;-0,003539747;-0,004397539;-0,002458909;-0,0024685;-0,004797779;-0,008047432;-0,002243724;-0,000149703;-0,007818298;-0,001018416;-0,00097478;-0,003607836;-0,001850965;-0,01052915;-0,01111331;-0,004939455;-0,007653367;-0,005775547;0,009791911;-0,006955769
-0,009575233;-0,009876389;-0,009000665;-0,004173562;-0,001904286;-0,004549637;-0,007101484;-0,00504048;-0,007285122;-0,008880552;-0,004876373;-0,01304722;-0,007379457;-0,008609636;-0,002724463;-0,002342846;0,001315659;-0,005809201;-0,003645606;-0,004908419;-0,006211841;-0,005702356;-0,005699126;-0,003173295;-0,001718745;-0,004010975;-0,008397661;-0,01130495;-0,01151336;-0,007960435;-0,005829176;-0,004667681;-0,006342607;0,01018248;-0,008575814
-0,006054627;-0,006536155;-0,004195288;-0,008600245;0,003687155;-0,008761108;-0,006929047;-0,006199466;-0,009461984;-0,008193316;-0,001330486;-0,005105963;-0,005114714;-0,000197064;-0,002746737;-0,005979963;-0,005345428;0,000532737;-0,006592531;-0,01046706;-0,007195659;-0,004937848;-0,008589787;-0,005758222;-0,01156696;-0,01157963;-0,005478228;-0,005768359;-0,008365121;-0,01123374;-0,003437521;-0,000706283;-0,003151558;0,002535019;-0,0109847
-0,009916425;-0,008036206;-0,005927533;-0,004084302;-0,01266219;-0,003974065;-0,01272733;-0,003248289;-0,006948283;-0,009935657;-0,001125677;-0,000941999;-0,002468161;-0,00437434;-0,007961323;-0,008914027;-0,01223985;-0,006566716;-0,007633111;0,000236046;-0,007841354;-0,007303745;-0,003242237;-0,006366182;-0,0117861;-0,01005402;-0,005567934;-0,001047492;0,000959585;-0,0057492;-0,008734655;-0,009246198;-0,001553111;-0,01231129;-0,008327968
-0,006338876;-0,001484102;-0,01466406;0,002903761;-0,01058027;0,000341329;-0,004246192;-0,001929456;-0,008601887;-0,001597973;-0,01057759;-0,002288179;-0,009560039;-0,00572549;-0,003567386;-0,005344246;-0,0108751;-0,004037485;-0,007048884;-0,006789858;-0,002356766;-0,005613921;-0,001612481;-0,010882;-0,001856725;-0,002188826;0,000381267;-0,01476962;-0,005135532;-0,007555433;-0,005173998;-0,004858306;-0,004092786;-0,01386699;-0,01455893
-0,008016611;-0,00938241;-0,002726574;-0,00553192;0,001677483;-0,000358833;-0,01122275;-0,001373303;-0,003743194;-0,004089605;-0,0082226;-0,006934389;-0,004389197;-0,002264608;-0,001265216;-0,002977252;-0,004831342;8,41972E-05;-0,005124182;-0,002039511;-0,01181577;-0,003382871;-0,004251419;-0,01764071;-0,006624667;-5,33322E-05;-0,005470736;-0,003953807;-0,01044661;-0,003961038;-0,004663786;-0,006725231;-0,002522478;-0,009218514;-0,001969427
-0,0089417;-0,00346872;0,000217299;-0,00071971;-0,002763132;-0,003498724;-0,000411378;-0,005750601;-0,004281946;-0,003695708;-0,008168712;-0,003946362;-0,007968664;-0,008888764;-0,002950668;-0,005419198;-0,001519253;-0,007149948;-0,005653551;-0,002926629;-0,006275041;-0,005167188;-0,000276733;-0,01132939;-0,007100902;-0,01020464;-0,007440192;-0,005895974;-0,0103001;-0,005460416;-0,00184631;-0,005997295;-0,00488808;-0,004531374;-0,001884559
-0,01355908;-0,01008122;-0,007778307;0,002124054;-0,003525876;-0,00782153;-0,00751438;-0,004106535;-0,004345853;-0,008313742;-0,007060137;-0,008727272;-0,002992319;0,001674913;-0,008907229;-0,0083843;-0,003534049;-0,000714483;-0,007503856;-0,007155403;-0,00330084;-0,01055895;-0,008344915;0,001147768;-0,003711378;-0,01712238;0,002842864;-0,007052079;-0,009595314;-0,008388638;-0,007939305;-0,01075635;-0,01403598;-0,005249996;-0,007004408
-0,007308373;-0,004627742;-0,005427008;-0,001630664;-0,00238465;-0,01484543;-0,003792984;0,002234561;-0,009620428;-0,009405289;-0,003976919;-0,01061438;-0,005389752;-0,007369587;-0,005939502;-0,005954122;0,001547825;-0,005523736;-0,003773774;-0,01223861;-0,006947739;-0,007233227;-0,005942171;-0,001626648;-0,001827631;0,000865797;-0,004438261;-0,002747204;-0,0090109;-0,000258362;-0,01388982;-0,00810213;0,000692487;-0,004840408;-0,006314796
-0,007309984;-0,006371463;-0,005500288;-0,009558627;-0,006492341;0,0013895;-0,003702624;-0,009069141;-0,002521574;-0,006971819;-0,006383935;-0,004806001;-0,006097492;-0,01024618;-0,007971635;-0,01241972;-0,008064782;-0,0120374;-0,009546752;-0,01304885;-0,00534776;0,005344114;-0,01237947;-0,004201699;0,004529934;-0,005893333;-0,005148074;-0,006702069;-0,009414524;-0,004551103;-0,003072947;-0,01621312;-0,00664654;-0,02178637;-0,01135428
-0,007948764;-0,008042891;-0,007644434;-0,001769744;-0,001645477;-0,006484581;-0,001418654;-0,004179118;-0,008458309;-0,01218476;-0,003835848;-0,000975805;-0,001985602;-0,0131717;-0,007835975;-0,01089921;-0,01576185;-0,003518803;-0,00464471;-0,003778812;-0,009676151;-0,02589372;-0,005693341;-0,004001957;0,00238036;-0,00696405;-0,0138232;0,000274049;-0,007214034;-0,00703093;-0,005633717;-0,006859906;-0,005470674;-0,01386448;-0,006524606
-0,01042515;-0,003176516;-0,009272236;-0,006577738;-0,002861798;-0,006919662;-0,000345979;-0,01200387;-0,006718295;-0,000193577;-0,008144973;-0,00381298;-0,003794713;-0,01089142;0,000411464;-0,01367499;-0,003143245;-0,002408285;-0,01040018;-0,003776051;-0,01428301;0,01625358;-0,01036518;-0,007990465;-0,007344969;-0,00232509;0,002245529;-0,009849668;-0,007945483;-0,008650789;-0,01048384;-0,007857447;-0,003192831;0,002130081;-0,005329117
-0,006844331;-0,005554229;-0,000391787;-0,01124288;-0,00127425;-0,008089468;0,001746416;0,000531049;-0,009117579;-0,01327544;-0,009853223;-0,004467048;0,004293794;-0,006400218;-0,007476043;-0,008014435;-0,0106139;-0,00664047;-0,004380336;-0,005602896;-0,009898633;-0,01587898;-0,004800452;-0,005556995;-0,01432094;-0,005295825;-0,001029911;-0,006894823;-0,005983004;0,003252473;-0,01142386;-0,007481782;0,001256326;0,005269032;-0,005481441
-0,006186137;-0,001474498;-4,37675E-05;-0,005707031;0,005531322;-0,01383619;-0,006027129;0,00199553;-0,00667865;-0,001347771;-0,001375897;-0,003551874;-0,009364275;-0,006282872;-0,003823759;-0,005089994;-0,005786549;-0,007964939;-0,006790614;-0,008590208;-0,006360246;-0,006078062;-0,006778181;-0,003267594;-0,008801067;-0,009022278;-0,005214104;-0,004467461;-0,01276438;-0,002816228;-0,006621471;-0,01223804;-0,01066482;-0,01102094;-0,005290221
-0,006787216;-0,007559102;-0,008908642;-0,007496634;-0,007851468;-0,01268862;0,00129142;-0,000937608;-0,01258317;4,35421E-05;-0,000438552;-0,006093116;-0,000433113;0,004677175;-0,003942622;0,001011215;-0,009970024;-0,008746117;-0,005520107;0,000226647;-0,004013188;-0,00760637;-0,006954495;-0,002280137;-0,001028879;-0,006184188;-0,002803965;-0,000369975;-0,003230697;-0,00188192;-0,005535754;-0,002608011;-0,005095832;-0,03310159;3,23169E-06
-0,004400061;-0,004656553;-0,001933644;-0,004301799;-0,001194337;-0,000815081;-0,004254798;-0,00599907;-0,00597694;-0,004205016;-0,008710898;-0,000459813;-0,009462509;-0,009905614;0,001331307;-0,000437001;-0,009757023;-0,006330879;-0,01082474;-0,007027168;-0,01288145;-0,01158095;-0,01530486;-0,0143373;0,002185574;0,005926087;-0,003933743;-0,01033589;-0,003151948;-0,005577251;-0,002839642;-0,004994966;-0,005777417;-0,02467269;-0,005538048
-0,01100248;-0,005257668;-0,009752417;-0,000192814;-0,007843157;0,000779659;-0,0150796;-0,00429724;-0,004648724;-0,01062408;-0,005577996;-0,000704309;-0,002819724;-0,001752334;-0,009435344;-0,007107502;-0,002595713;-0,00040135;-0,007034194;-0,006325664;0,001055611;0,005121229;-0,01272547;-0,01333151;-0,006147336;-0,005838691;-0,002132801;-0,003070444;-0,003953269;-0,000973314;-0,003975205;-0,008992177;-0,005735427;-0,00530282;-0,007915175
-0,01632677;-0,002345437;-0,005473891;-0,006601905;-0,001469582;-0,004696516;-0,007859679;-0,008954449;-0,004771456;-0,0144952;-0,006020451;-0,006845307;-0,007639961;-0,01243542;-0,006574657;-0,006084096;-0,007846149;-0,008836137;0,000695575;-0,01038408;-0,009451492;-0,009215863;-0,001634337;-0,0132513;-0,001399142;-0,001107851;-0,004160948;-0,003707008;-0,009316733;-0,00947874;-0,004058514;-0,004047677;-0,003508657;0,01383921;-0,005341318
-0,00957006;-0,009035366;-0,006126305;-0,003911238;-0,001695583;-0,01107992;-0,009419316;-0,007979438;-0,0049867;-0,01550994;-0,00025774;-0,003079083;-0,006871633;-0,009718947;0,002708498;-0,01191304;0,003946003;-0,006924652;0,002100497;-0,001532684;-0,006338282;-0,003733456;-0,004196955;-0,01002567;-0,01077482;-0,0116867;-0,005991697;-0,00920635;-0,008558789;-0,01183606;-0,00646594;-0,00874548;-0,008281164;0,007842533;-0,009991957
0,000496883;-0,008508805;-0,003751736;-0,004630202;-0,009589439;0,00025513;-0,000410523;-0,005705422;-0,007214494;0,000606043;-0,006299015;-0,006784609;-0,001591653;-0,004399659;-0,005198479;-0,004103886;-0,004559176;-0,002964042;-0,004587853;-0,000615977;-0,009724183;-0,00143362;-0,003690679;-0,01278398;-0,009546714;-0,004721288;0,000866192;0,001845045;0,000348374;-0,003919035;-0,00127279;-0,009167263;-0,009266334;-0,007935958;-0,01351557
-0,01312184;-0,005559225;-0,003976526;-0,004675791;-0,001234286;-0,003539691;-0,005727282;-0,005653914;-0,007602891;-0,006866344;-0,007973;-0,008546203;0,002856409;-0,009136215;-0,002296305;-0,007124228;-0,006319288;-0,007187866;-0,004531534;-0,008070569;-0,007856337;-0,004369525;-0,01085918;-0,01072437;-0,005425569;-0,008410854;-0,005863894;-0,000506738;-0,009459291;-0,00284013;-0,007415054;-0,006620333;-0,000264987;-0,02121101;-0,00792739
-0,01170972;-0,009740725;0,000679759;0,000410748;-0,01487041;-0,00569444;-0,001699772;-0,01139401;-0,001734763;-0,01439886;-0,007822309;-0,00717786;-0,007444018;-0,001323324;0,00097134;-0,005932206;-0,007563069;-0,002441606;-0,009694658;-0,003109248;-0,008493032;-0,003184691;-0,01646945;-0,01107932;-0,001237258;-0,004344143;-0,006815622;-0,01232993;-0,00587167;0,000731928;-0,01079354;-0,008518226;-0,000157607;-0,01690703;0,000334472
-0,004912117;-0,009503918;0,005627619;-0,0110803;-0,007484378;-0,004637753;-0,007081183;-0,005255908;-0,008972513;-0,002311781;-0,006549174;-0,007886495;-0,002086589;-0,004437732;-0,005077258;-0,00342847;-0,000479119;-0,001904489;-0,004899174;-0,003234159;-0,01313087;0,002956105;-0,01199492;-0,001996452;-0,005149943;-0,000213355;-0,001299953;-0,006140655;-0,01243417;-0,006840104;0,000422061;-0,008457202;-0,008256482;0,000507958;-0,00637649
-0,007398614;-0,008662924;-0,01170628;-0,007258259;-0,005585566;-0,01099729;-0,007022781;-0,007171428;-0,007684613;-0,004719026;-0,005308917;-0,0114125;-0,005627731;-0,002068037;-0,005205547;-0,003064997;0,000578493;-0,004501151;-0,007178463;-0,003862515;-0,005991679;0,000532591;0,002290443;0,006536986;-0,005560296;-0,000458095;-0,000674893;-0,002525551;-0,01336719;-0,008873803;-0,01098267;-0,000873044;-0,02088785;0,007621184;-0,01130868
-0,002574475;-0,003414761;-0,003411579;-0,003701378;-0,00972493;-0,007922564;0,000424836;-0,001701927;-0,006451515;-0,005094001;-0,003592225;-0,008262848;-0,003884031;-0,002021307;-0,0103751;-0,006664004;0,003079587;-0,008666852;-0,00368838;-0,005178642;-0,008416845;0,002535177;-0,006009029;-0,006226234;-0,006799888;-0,007168939;-0,007085434;-0,000251222;-0,0089135;-0,006351677;-0,01138193;-0,003119286;-0,008054838;0,006396355;-0,000698648
-0,007278934;-0,006306561;-0,01088114;-0,007874675;-0,007190974;0,000294358;-0,005035983;-0,008357521;-0,001274442;-0,009061005;-0,00788066;-0,000646675;-0,007022684;-0,005569907;-0,01126648;-0,008352662;-0,004144773;-0,004616834;-0,009438386;-0,001172416;-0,001357008;-0,002019611;-0,004990868;-0,007939098;0,000753713;-0,008314548;-0,01147418;-0,006738804;-0,01575824;-0,007413052;-0,007782893;-0,00603983;-0,004542181;-0,01110118;-0,00149847
-0,001457912;-0,007360643;-0,006898552;-0,006550523;-0,007085798;-0,01403392;-0,000965858;-0,009289967;-0,002264097;-0,008935213;-0,01185755;-0,004432225;-0,003391948;-0,009419906;-0,002801506;-0,009349983;-0,003423853;-0,008607138;-0,006750807;-0,01535892;-0,005525053;-0,006379848;-0,01194614;-0,002285916;0,001430185;-0,008218382;-0,008860186;0,001459392;-0,005059137;-0,00446306;-0,004088933;-0,004991291;0,000763666;-0,01439686;-0,008178785
-0,003983777;0,001286438;-0,002273905;-0,008865863;-0,001893377;-0,003054176;-0,01039366;-0,003911812;-0,005248178;-0,00246199;-0,005230879;-0,005513167;-0,004692739;-0,003888525;-0,00451006;-0,009887148;-0,00878687;-0,00802323;-0,001419611;-0,007940033;-0,01044493;-0,006960263;-0,002975501;0,00146425;-0,00350241;-0,005950211;-0,002282657;-0,008745333;-0,005355877;-0,004997684;-0,01338723;-0,01093042;-0,01113916;-0,006761815;-0,00993612
-0,007495612;-0,004378112;-0,003876034;-0,00809567;-0,0113004;-0,009575007;-0,005550621;0,0031114;-0,00481011;-0,009223627;-0,003916981;-0,001040079;-0,004118718;-0,01067304;-0,002599236;-0,004583811;-0,008562634;-0,009144874;-0,000460777;-0,005131839;-0,007939661;-0,002533605;-0,005935077;-0,003461523;-0,00998218;0,000398047;-0,006506398;-0,01096117;-0,005803101;-0,008537523;-0,004297966;-0,008373415;-0,008614365;0,000468269;0,000759324
-0,006212384;-0,006161839;-0,002589026;-0,005683718;-0,006690619;-0,009356756;-0,002137676;-0,003065467;-0,008916242;-0,01065618;-0,009786813;-0,005865598;-0,006453289;-0,007044712;-0,004918184;-0,00773942;-0,007758515;-0,005458334;-0,005805664;-0,002206689;-0,008987617;-0,003855948;-0,007681154;-0,003556008;-0,01570868;-0,00451351;-0,003482265;-0,007711899;-0,006410239;-0,008390144;-0,008359933;-0,004918432;-0,009028278;-0,00189434;-0,005261645
