uaX; uaY; uaZ; gX; gY; gZ
0,005768564; -0,005738682; 0,1372328; 0,06294714; -0,03242732; -0,02288987
0,006808848; 0,01398201; 0,129441; 0,167859; -0,03242732; -0,005722467
-0,001960817; 0,01442681; 0,1348243; 0,09918944; -0,01525991; -0,005722467
-0,03359324; 0,009956378; 0,1240489; 0,1144493; 0,001907489; 0,02861234
-0,02481939; -0,002077383; 0,1276488; -0,02479736; -0,04959472; -0,02288987
-0,007550066; -0,006531458; 0,1268148; -0,03814978; -0,02899383; 0,004577974
0,0104093; 0,001452693; 0,1146762; 0; -0,08392952; 0,02288987
0,0101664; 0,002960889; 0,1248886; -0,009155948; -0,01525991; -0,009155948
-0,009973781; -0,005684875; 0,1204574; 0,02861234; 0,01907489; 0,04577974
-0,02202112; 0,001382821; 0,1246521; 0,09728195; -0,01525991; 0,02861234
-0,01370964; 0,001464739; 0,1270518; 0,01144493; 0,01907489; -0,02288987
0,003593039; 0,005593575; 0,1252553; -0,04005728; 0,01907489; 0,01144493
0,004857407; 0,01306167; 0,1228547; -0,007629957; -0,01525991; -0,005722467
-0,000306407; 0,004366831; 0,1330292; 0,08202204; -0,01525991; -0,005722467
-0,01919377; -0,005018758; 0,1246498; -0,02288987; -0,06676212; -0,005722467
-0,01582764; -0,006467608; 0,1246536; -0,00762996; 0,001907489; 0,01144493
0,006321229; 0,0004074275; 0,1318402; 0,02861234; 0,001907489; -0,04005728
