uaX; uaY; uaZ; gX; gY; gZ
-0,01290551; 0,4203841; -0,09111691; 0,1945639; 1,117789; -0,2269912
0,01884128; 0,4830991; 0,2340622; -0,4005727; -1,104436; -0,1907489
-0,004481189; 0,4495348; -0,07502007; 0,2117313; 1,028137; -0,2975683
0,004448444; 0,427867; 0,2322185; -0,1113974; -0,01678591; -0,3113022
-0,0221587; 0,3704863; -0,07789445; -0,02288987; 0,3001116; -0,3662379
0,009799093; 0,3583349; 0,1699072; -0,05493568; 0,02441587; -0,3387701
-0,007089324; 0,353615; 0,04553604; -0,2784934; -0,4749648; -0,2441586
0,00106325; 0,3630265; 0,09792209; 0,1392467; 0,5722467; -0,2975683
-0,006657563; 0,3361765; 0,1200409; -0,1907489; -0,2308062; -0,4005727
-0,008318506; 0,2949062; 0,05958152; 0,0877445; 0,5913216; -0,3662379
0,004069552; 0,2874198; 0,147773; -0,1201718; -0,2670485; -0,3319031
0,001344115; 0,2876376; 0,0530107; 0,0343348; 0,171674; -0,3319031
0,007605791; 0,2921108; 0,1582026; -0,08583701; -0,07439208; -0,2804009
-0,00243625; 0,2687628; 0,06819987; 0,03624229; 0,2250837; -0,3662379
-0,008982636; 0,2505922; 0,1455297; -0,06866961; 0,171674; -0,3834053
-0,006652012; 0,2317247; 0,0840013; -0,0171674; 0,04768723; -0,3662379
0,004218817; 0,2378705; 0,1346545; -0,1030044; 0,08392952; -0,3319031
-0,004982255; 0,2391354; 0,101171; -0,1373392; -0,05531718; -0,3662379
-0,0009298921; 0,224334; 0,1075459; -0,04120177; 0,2075348; -0,3662379
-0,003382915; 0,2055169; 0,1306562; -0,06866961; -0,001907489; -0,3490705
-0,00067617; 0,1985258; 0,09779525; -0,05150221; 0,171674; -0,3662379
0,002305865; 0,2029405; 0,1410248; -0,1030044; 0,03242732; -0,3662379
0,001693919; 0,1981032; 0,1065054; -0,1030044; 0,06676212; -0,3834053
-0,002869353; 0,1871246; 0,135946; 0; 0,1373392; -0,3662379
0,005561151; 0,1794927; 0,1222253; -0,1201718; 0,08392952; -0,3662379
0,0004467443; 0,1729334; 0,1233575; -0,0343348; 0,1201718; -0,3662379
0,0001291707; 0,1693716; 0,1322768; -0,08583701; 0,01525991; -0,3662379
-0,006527647; 0,173042; 0,1244352; 0,0171674; 0,08583701; -0,3490705
-0,007704869; 0,1607614; 0,1333196; -0,1030044; 0,06866961; -0,3490705
-0,006882705; 0,1440981; 0,1169803; -0,05150221; 0,1201718; -0,3662379
-0,007987164; 0,1540893; 0,1394894; 0; 0,06866961; -0,3662379
0,0002098903; 0,1442959; 0,1230738; -0,1201718; 0,06866961; -0,3147357
-0,008208811; 0,1430411; 0,1371701; -0,0343348; 0,06866961; -0,3662379
-0,003377065; 0,1341809; 0,1254864; -0,05150221; 0,08583701; -0,3834053
-0,005156174; 0,1274742; 0,1316879; -0,0343348; 0,08583701; -0,3490705
-0,003548965; 0,1262696; 0,1348624; -0,1098714; 0,03967577; -0,3662379
-0,001295887; 0,1255937; 0,1307402; -0,05150221; 0,08583701; -0,3490705
1,497865E-05; 0,1253741; 0,1322496; -0,0171674; 0,08583701; -0,3490705
-0,0104317; 0,1175788; 0,1360888; -0,0343348; 0,1030044; -0,3490705
-0,006785378; 0,1150908; 0,1409633; 0; 0,06866961; -0,3490705
-0,005439185; 0,1091698; 0,129642; -0,1030044; 0,05150221; -0,3490705
-0,001562215; 0,1123912; 0,1470048; -0,05150221; 0,08583701; -0,3490705
-0,006878108; 0,1096363; 0,1422303; -0,05150221; 0,0343348; -0,3834053
-0,00803379; 0,1065701; 0,1325998; -0,1545066; 0,1201718; -0,4005727
