uaX; uaY; uaZ; gX; gY; gZ
-1,550885; -0,5962846; 3,154042; 38,75255; -43,67578; 16,93278
-1,783919; -0,6751708; 3,258021; 39,13977; -43,49648; 16,14499
-2,016582; -0,7537782; 3,290138; 38,57706; -43,23706; 15,54985
-2,250559; -0,825237; 3,328089; 37,84268; -43,42781; 14,81356
-2,481739; -0,9018612; 3,351145; 36,58183; -42,88608; 14,13259
-2,72117; -0,9784737; 3,337443; 34,69151; -42,28904; 13,62329
-2,981085; -1,048293; 3,257584; 32,38916; -41,26128; 12,92515
-3,214209; -1,109516; 3,166756; 30,91277; -39,80548; 11,97903
-3,402234; -1,156297; 3,047851; 29,19603; -39,00052; 11,20841
-3,585474; -1,194933; 2,879739; 28,46355; -37,77591; 10,2642
-3,736361; -1,24084; 2,791955; 27,86842; -36,54749; 9,249414
-3,871526; -1,284481; 2,626026; 27,01005; -34,73156; 8,286133
-3,970019; -1,29667; 2,475408; 25,60804; -33,43447; 7,359093
-4,035725; -1,327965; 2,313927; 23,96379; -31,54606; 6,447313
-4,082707; -1,347684; 2,06982; 22,10971; -29,88272; 5,627093
-4,07109; -1,334961; 1,827573; 20,48262; -27,62616; 4,803058
-3,985239; -1,327258; 1,540717; 19,43159; -25,52411; 3,893185
-3,812116; -1,259682; 1,266986; 17,96092; -23,30379; 3,090132
-3,696097; -1,221226; 0,9795375; 16,61423; -21,06059; 2,30234
-3,656346; -1,226526; 0,8003721; 15,40679; -18,76969; 1,548881
-3,641444; -1,240934; 0,6358525; 13,76749; -16,00154; 0,7431577
-3,638149; -1,257497; 0,4718962; 12,29186; -13,27231; 0,007629958
-3,625384; -1,268716; 0,3862498; 10,98141; -10,80593; -0,5855992
-3,601342; -1,272188; 0,2676904; 9,31427; -8,232723; -1,163568
-3,57556; -1,283295; 0,2020199; 7,792093; -5,640445; -1,72437
-3,529562; -1,283932; 0,1547608; 6,218415; -2,983313; -2,197428
-3,48558; -1,29169; 0,1002371; 4,608494; -0,3929428; -2,634243
-3,420205; -1,276708; 0,09141541; 2,788749; 2,199335; -3,036723
-3,335097; -1,268808; 0,07267952; 1,125419; 4,822133; -3,475445
-3,233638; -1,253133; 0,08014894; -0,5188371; 7,395335; -3,876018
-3,120095; -1,234976; 0,1025105; -1,991419; 9,880795; -4,226996
-2,971253; -1,19888; 0,132484; -3,477353; 12,40059; -4,543639
-2,819949; -1,160121; 0,1887679; -5,142591; 14,83264; -4,78589
-2,640964; -1,110025; 0,2562518; -6,889851; 17,19601; -4,980454
-2,433713; -1,05189; 0,3218658; -9,096815; 19,50598; -5,152128
-2,186859; -0,9689606; 0,3887601; -10,81165; 21,73012; -5,314265
-1,8495; -0,8418606; 0,4504517; -12,92705; 23,9676; -5,348599
-1,571498; -0,7380934; 0,5074899; -14,68004; 26,01815; -5,451604
