uaX; uaY; uaZ; gX; gY; gZ
-0,3026482; -0,03273096; 0,3279665; -6,16119; 20,46545; 4,478785
-0,1811037; -0,00460761; 0,3860059; -6,458758; 21,58515; 4,810688
-0,06805953; 0,01433081; 0,4399309; -6,512167; 22,70675; 5,230335
0,07855067; 0,03716477; 0,5490353; -6,454944; 23,7368; 5,556135
0,2017155; 0,06522854; 0,6010739; -6,813551; 24,67019; 5,87761
0,3087155; 0,07720356; 0,650027; -7,01956; 25,45354; 6,12304
0,4554459; 0,101868; 0,7005455; -6,874591; 26,1326; 6,381696
0,5969155; 0,1203938; 0,7737596; -6,670489; 26,85554; 6,59419
0,7315204; 0,1345741; 0,8221748; -6,653322; 27,36102; 6,824996
0,8668427; 0,1601021; 0,8585951; -6,948983; 27,95616; 6,99667
0,9925282; 0,1754056; 0,8870943; -6,739159; 28,23656; 7,067247
1,116838; 0,1945287; 0,9136131; -6,439683; 28,46355; 7,139732
1,252006; 0,2003341; 0,9434516; -6,458758; 28,70962; 7,210309
1,377262; 0,2247892; 0,9513555; -6,159283; 28,81453; 7,244644
1,510092; 0,2311085; 0,9508643; -6,002868; 28,76303; 7,261811
1,624695; 0,2404717; 0,9550731; -5,739635; 28,67338; 7,296146
1,736007; 0,2556794; 0,9495363; -5,531719; 28,53222; 7,227476
1,845509; 0,2576134; 0,9435976; -5,251318; 28,14691; 7,210309
1,958647; 0,2642674; 0,9227126; -5,283745; 27,79975; 7,193141
2,061465; 0,2774075; 0,8763521; -5,163573; 27,34386; 7,084415
2,165776; 0,2788551; 0,8215876; -4,677163; 26,67891; 6,969203
2,251208; 0,2720731; 0,7926011; -3,990467; 25,85411; 6,807829
2,331324; 0,2872452; 0,7498336; -3,990467; 25,15597; 6,666675
2,388457; 0,2772733; 0,6788473; -3,814978; 24,36817; 6,508353
2,416319; 0,2777888; 0,6207216; -3,553652; 23,40489; 6,296622
2,444913; 0,2774522; 0,541553; -3,063427; 22,39011; 6,037203
2,464174; 0,2712406; 0,484041; -2,731524; 21,35816; 5,808304
2,467563; 0,2646414; 0,4328291; -2,609445; 20,15072; 5,600388
2,449593; 0,2560634; 0,3389306; -2,660947; 19,01385; 5,335247
2,417154; 0,2507448; 0,2631571; -2,485458; 17,7015; 5,018604
2,342273; 0,2334149; 0,1702831; -1,960899; 16,33574; 4,722943
2,232567; 0,2188438; 0,09991169; -1,541251; 14,96997; 4,339538
2,164472; 0,2146206; 0,03939319; -1,38293; 13,67479; 4,005727
2,112016; 0,1968262; -0,03210282; -1,052934; 12,13735; 3,654749
2,08491; 0,1890747; -0,07967925; -1,001432; 10,71627; 3,271344
2,046204; 0,1871129; -0,1287403; -0,7172159; 9,072019; 2,920366
2,016609; 0,1725998; -0,1657758; -0,3166432; 7,479265; 2,571295
1,975522; 0,1659974; -0,1949182; -0,1968529; 5,731624; 2,168434
1,938578; 0,1628481; -0,2288001; -0,2365286; 4,206649; 1,74726
1,891576; 0,1594798; -0,2506177; -0,0705771; 2,786842; 1,432524
